"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0098659","inorganic cation import across plasma membrane","41/2639","130/18805",0.315384615384615,2.2473693415338,5.76607073253653,2.44905576868113e-07,1.98474163390652e-05,1.7600712258265e-05,"SLC24A2/HCN2/SLC12A8/KCNJ3/SLC39A11/SLC30A8/SLC39A4/KCNJ10/ATP1A3/KCNJ6/KCNK9/TRPM2/CACNA1H/KCNH2/CACNA1B/SLC8A2/SLC39A6/AKAP5/NALF2/SLC12A5/CACNA1E/CACNA1D/P2RX5/KCNJ11/NALF1/CACNA1I/IFNG/MS4A1/SLC5A2/KCNJ4/SLC12A3/KCNK5/CNGA3/SLC34A1/ATP1A4/SLC9C1/HCN4/SLC12A1/KCNJ18/ATP4B/KCNJ13",41
"GO:0099587","inorganic ion import across plasma membrane","41/2639","130/18805",0.315384615384615,2.2473693415338,5.76607073253653,2.44905576868113e-07,1.98474163390652e-05,1.7600712258265e-05,"SLC24A2/HCN2/SLC12A8/KCNJ3/SLC39A11/SLC30A8/SLC39A4/KCNJ10/ATP1A3/KCNJ6/KCNK9/TRPM2/CACNA1H/KCNH2/CACNA1B/SLC8A2/SLC39A6/AKAP5/NALF2/SLC12A5/CACNA1E/CACNA1D/P2RX5/KCNJ11/NALF1/CACNA1I/IFNG/MS4A1/SLC5A2/KCNJ4/SLC12A3/KCNK5/CNGA3/SLC34A1/ATP1A4/SLC9C1/HCN4/SLC12A1/KCNJ18/ATP4B/KCNJ13",41
"GO:0090068","positive regulation of cell cycle process","70/2639","274/18805",0.255474452554745,1.82046118995528,5.52748312118307,2.76160555973296e-07,2.20779168802435e-05,1.95787227734126e-05,"UBE2C/CDC25C/CDK1/DTL/BUB1/RRM2/DLGAP5/CCNB1/AURKA/SKA1/NDC80/CDCA8/SKA3/KIF14/CDCA5/BIRC5/CDC20/FAM83D/KNL1/KIF23/NCAPG/SPAG5/NCAPH/AURKB/ESPL1/EZH2/E2F8/MACROH2A1/RACGAP1/E2F7/CIT/MAD2L1/ECT2/CDC6/RAD51AP1/STIL/FEN1/CCNE2/PLK4/CDC25A/PAGR1/CDC7/CCNE1/LEF1/DBF4/MAPK15/SMC4/NCAPG2/GEN1/PKP3/GPSM2/PPP1R35/RAB11FIP4/TERT/ANAPC11/GIPC1/RAD21/MTBP/CDC25B/RXFP3/CCND1/DMRT1/STRA8/CXCR5/SSTR5/TBX20/MEIOSIN/EPGN/TAS2R13/CRNN",70
"GO:0007389","pattern specification process","107/2639","476/18805",0.224789915966387,1.60180915867673,5.37324214756036,3.20514583306901e-07,2.50477517506173e-05,2.22123758451793e-05,"AURKA/HES6/STIL/SIM2/RIPPLY3/CFAP45/XRCC2/LHX2/WT1/HOXC11/HOXC13/PIERCE1/FOXJ1/NKX3-2/LEF1/BMPR1B/GBX2/MICAL2/ASCL1/TDRKH/DNAAF3/DOP1B/OTX1/EMX1/HOXC10/DPCD/FOXH1/HOXB9/SEMA3F/ODAD3/SIX2/LHX1/WNT7B/PAX6/FOXD1/NKX2-2/GATA5/GATA4/TLL2/BASP1/PCGF2/DLL3/FOXA1/SIX3/ROBO2/PAX2/ENKUR/HES4/HES2/MEIS3/EN1/DNAAF11/HOXC4/FOXG1/MESP2/HOXB5/CHRD/HOXB2/DKK1/DNAH11/ZIC1/HOXB6/GRHL3/TIFAB/DMRTA2/HOXB1/SHH/DLX2/DNAI1/NKX2-5/PCSK6/TBX1/VAX2/BARX1/EOMES/DAND5/RAX/ZIC3/TBR1/TBX20/FEZF1/HES7/HOXD12/HOXA11/DLX1/LHX3/ALX3/TDRD1/IHH/LEFTY1/SP8/WNT7A/FOXN4/HOXD13/PROP1/DNAI2/PCDH8/FOXB1/NEUROD1/ODAD2/HELT/CDX2/HAND1/FOXA2/OTX2/CFC1/CFC1B",107
"GO:0045787","positive regulation of cell cycle","83/2639","344/18805",0.241279069767442,1.71930765705826,5.44013682369073,3.21776391657693e-07,2.50477517506173e-05,2.22123758451793e-05,"UBE2C/CDC25C/CDK1/DTL/BUB1/RRM2/DLGAP5/CCNB1/AURKA/SKA1/NDC80/CDCA8/SKA3/KIF14/CDCA5/BIRC5/CDC20/FAM83D/KNL1/KIF23/NCAPG/SPAG5/NCAPH/AURKB/ESPL1/EZH2/E2F8/MACROH2A1/RACGAP1/E2F7/CIT/MAD2L1/ECT2/CDC6/RAD51AP1/STIL/FEN1/PSRC1/CCNE2/PLK4/CDC25A/CHEK1/PAGR1/CDC7/CCNE1/LEF1/PTK6/DBF4/BRCA2/MAPK15/ASCL1/SMC4/CALR/NCAPG2/GEN1/SLC6A4/PKP3/GPSM2/PPP1R35/RAB11FIP4/TERT/ANAPC11/GIPC1/RAD21/MTBP/RARA/FOXA1/CDC25B/OVOL1/RXFP3/EIF4EBP1/CCND1/FOXG1/MAGEA4/DMRT1/STRA8/CXCR5/SSTR5/TBX20/MEIOSIN/EPGN/TAS2R13/CRNN",83
"GO:0034508","centromere complex assembly","16/2639","30/18805",0.533333333333333,3.80042945560187,6.20210080461816,4.43461119401231e-07,3.40716361347751e-05,3.02147671783422e-05,"HJURP/CENPF/DLGAP5/CENPA/CENPE/OIP5/CENPI/CENPK/CENPO/MIS18A/CENPX/CENPH/KNTC1/CENPP/CENPN/CENPW",16
"GO:0003002","regionalization","98/2639","430/18805",0.227906976744186,1.62402072666708,5.28887250513807,5.13514957056578e-07,3.89481344352143e-05,3.45392516325234e-05,"AURKA/HES6/STIL/CFAP45/XRCC2/LHX2/WT1/HOXC11/HOXC13/PIERCE1/FOXJ1/NKX3-2/LEF1/BMPR1B/GBX2/MICAL2/ASCL1/TDRKH/DNAAF3/OTX1/EMX1/HOXC10/DPCD/FOXH1/HOXB9/SEMA3F/ODAD3/SIX2/LHX1/WNT7B/PAX6/FOXD1/NKX2-2/GATA5/GATA4/TLL2/BASP1/PCGF2/DLL3/FOXA1/SIX3/ROBO2/PAX2/ENKUR/HES4/HES2/EN1/DNAAF11/HOXC4/FOXG1/MESP2/HOXB5/CHRD/HOXB2/DKK1/DNAH11/HOXB6/TIFAB/DMRTA2/HOXB1/SHH/DLX2/DNAI1/NKX2-5/PCSK6/TBX1/VAX2/BARX1/EOMES/DAND5/ZIC3/TBR1/TBX20/FEZF1/HES7/HOXA11/DLX1/LHX3/TDRD1/IHH/LEFTY1/SP8/WNT7A/FOXN4/HOXD13/PROP1/DNAI2/PCDH8/FOXB1/NEUROD1/ODAD2/HELT/CDX2/HAND1/FOXA2/OTX2/CFC1/CFC1B",98
"GO:0044786","cell cycle DNA replication","20/2639","45/18805",0.444444444444444,3.16702454633489,5.88026907905104,7.53904363378206e-07,5.64569394144996e-05,5.00660805739771e-05,"TK1/RAD51/GINS1/E2F8/CDC45/E2F7/CDT1/PCNA/FEN1/MCM4/DNA2/BLM/DONSON/CDC7/DBF4/MCM2/LIG1/BRCA2/MCM6/AICDA",20
"GO:1901987","regulation of cell cycle phase transition","104/2639","468/18805",0.222222222222222,1.58351227316745,5.16478572418632,8.29297660847458e-07,6.13265620196695e-05,5.43844676534701e-05,"PKMYT1/UBE2C/CDC25C/NUF2/SPC25/CDK1/DTL/INHBA/CENPF/BUB1/PLK1/SPC24/RRM2/DLGAP5/CCNB1/AURKA/ZWINT/ANLN/SKA1/NDC80/CDCA8/SKA3/KIF14/CDCA5/BIRC5/CDC20/FAM83D/BUB1B/KNL1/CLSPN/RAD51/AURKB/ESPL1/EZH2/MACROH2A1/CDC45/CENPE/E2F1/TTK/TRIP13/E2F7/MAD2L1/EME1/CDC6/TIMELESS/STIL/CDT1/INTS7/H2AX/CDK5/CCNE2/ORC1/BRIP1/DNA2/FANCD2/CDC25A/CHEK1/HASPIN/BLM/ZWILCH/DONSON/PAGR1/CDC7/CCNE1/WDR76/TICRR/BUB3/DBF4/BRCA2/MAPK15/CDKN2A/BARD1/PSME2/GEN1/KNTC1/PKP3/BRSK2/FBXO6/EME2/CDKN2D/TERT/ANAPC11/HORMAD1/TELO2/RAD21/MTBP/BRCA1/CAMSAP3/CDC25B/SIX3/OVOL1/DPF1/IER3/GPR132/SOX2/CCND1/HUS1B/BRSK1/TEX14/SUSD2/ACTL6B/UBD/TM4SF5/CRNN",104
"GO:0035825","homologous recombination","25/2639","67/18805",0.373134328358209,2.65888254822892,5.49585102013988,1.78593116331015e-06,0.000130439120520282,0.000115673566185027,"UHRF1/TOP2A/RAD51/TRIP13/RAD54L/EME1/RAD51AP1/RAD54B/BRIP1/FANCD2/RMI1/CENPX/BARD1/HSF2BP/EME2/TEX19/CENPS/SYCE3/RAD21/BRCA1/TEX11/MND1/REC8/SHOC1/MAJIN",25
"GO:0007586","digestion","42/2639","144/18805",0.291666666666667,2.07835985853227,5.2483287600697,1.81364727727744e-06,0.00013084801576065,0.000116036174967276,"SCT/MUC2/EZR/CRACD/CLPSL2/TYMP/CAPN9/CLPSL1/NOD2/CLPS/MDK/TFF3/PRSS2/UGCG/MUC13/VSIG1/TFF1/VIL1/APOA1/CEL/GCNT3/PRSS1/CCKBR/NKX2-3/INAVA/TIFAB/ENPP7/ARX/WNK4/CCK/GHSR/APOA2/PNLIP/UCN3/NEUROD1/MUC6/CTRB1/OPRK1/AMY2A/TFF2/PGC/SI",42
"GO:0009914","hormone transport","78/2639","331/18805",0.235649546827795,1.67919277305672,5.03697867896838,1.91875136977809e-06,0.00013676304944105,0.000121281633823386,"INHBA/BMP8A/TFR2/SCT/VGF/CGA/SLC25A22/GPR68/ILDR2/SLC7A5/PASK/TOR2A/KDM5B/UQCC2/SLC30A8/STX1A/VAMP8/SPP1/RAB3A/BRSK2/NKX6-1/SOX11/KCNK9/KISS1/GATA3/IL11/TRH/FOXD1/PTPRN/UCN/ILDR1/F2RL2/TCIRG1/SREBF1/CHGA/GAL/INHA/CARTPT/OSM/TRPM5/SYT7/RIMS2/SLC7A8/ABAT/KCNJ11/GDF9/F2/IFNG/MYB/RAB11FIP1/AGT/PTPRN2/BLK/PDX1/PLA2G3/HTR1A/BAIAP3/CCKAR/WNK4/SSTR5/C1QTNF12/RETN/GHRH/ABCA12/CRYM/GHSR/GIP/KCNK16/HTR2C/FGB/UCN3/FGG/SNAP25/NEUROD1/OPRK1/MTNR1B/FOXA2/SLC17A4",78
"GO:0061844","antimicrobial humoral immune response mediated by antimicrobial peptide","40/2639","136/18805",0.294117647058824,2.0958250674275,5.18195558558759,2.51170121514733e-06,0.000176895528438234,0.000156871163612711,"CCL11/CXCL11/CXCL10/H2BC6/CAMP/H2BC12/H2BC7/H2BC4/EVPL/H2BC11/S100A7/TOR2A/CXCL9/H2BC21/H2BC8/NOD2/CCL7/CCL20/ROMO1/PGLYRP4/CCL17/H2BC10/S100A9/CXCL13/F2/PGLYRP3/BPIFA1/CCL1/CCL19/KRT6A/DCD/CALCA/DEFB126/KNG1/REG1A/HTN1/HRG/NPY/PGC/DMBT1",40
"GO:0007631","feeding behavior","34/2639","108/18805",0.314814814814815,2.24330905365388,5.23538397116874,2.64352046591543e-06,0.000183989024427714,0.000163161684236811,"ADM2/RMI1/NPW/NMU/DMBX1/OPRD1/GDF15/TRH/UCN/PYY/TH/GAL/PRLH/STRA6/CARTPT/EN1/AGRP/GALR2/TACR3/POU4F1/ADORA2A/TBR1/NPY1R/RETN/CCK/GHSR/GALR3/CALCA/HTR2C/OPRK1/HELT/HCRTR2/NPY/IAPP",34
"GO:0033260","nuclear DNA replication","18/2639","41/18805",0.439024390243902,3.12840229576983,5.51221900420971,3.34107835538711e-06,0.000229835111051979,0.000203818048020188,"TK1/RAD51/GINS1/CDC45/CDT1/PCNA/FEN1/MCM4/DNA2/BLM/DONSON/CDC7/DBF4/MCM2/LIG1/BRCA2/MCM6/AICDA",18
"GO:0007269","neurotransmitter secretion","42/2639","148/18805",0.283783783783784,2.02218797046383,5.04410649041838,3.93868419716454e-06,0.00026478699670938,0.000234813421515168,"GRM4/SYNGR3/CDK5/SYT13/STXBP2/UNC13A/SYT5/STX1A/RAB3A/RIMS4/CADPS/CPLX2/SYT1/PPFIA3/SCRIB/SYN1/PRRT2/GPR158/SLC4A8/KMO/SYT7/DOC2A/RIMS2/BRSK1/SYT9/SYP/CSPG5/PTPRN2/RIMS1/CHRNB4/HRH3/ADORA2A/BAIAP3/SNPH/SYT4/PRKCG/WNT7A/CPLX4/SNAP25/SLC32A1/SLC18A3/P2RY4",42
"GO:0099643","signal release from synapse","42/2639","148/18805",0.283783783783784,2.02218797046383,5.04410649041838,3.93868419716454e-06,0.00026478699670938,0.000234813421515168,"GRM4/SYNGR3/CDK5/SYT13/STXBP2/UNC13A/SYT5/STX1A/RAB3A/RIMS4/CADPS/CPLX2/SYT1/PPFIA3/SCRIB/SYN1/PRRT2/GPR158/SLC4A8/KMO/SYT7/DOC2A/RIMS2/BRSK1/SYT9/SYP/CSPG5/PTPRN2/RIMS1/CHRNB4/HRH3/ADORA2A/BAIAP3/SNPH/SYT4/PRKCG/WNT7A/CPLX4/SNAP25/SLC32A1/SLC18A3/P2RY4",42
"GO:0015698","inorganic anion transport","47/2639","173/18805",0.271676300578035,1.93591240332321,4.99657080213933,4.06446454911818e-06,0.000270172722163855,0.000239589489211177,"GABRD/RACGAP1/SLC20A1/PACC1/SLC12A8/SLC37A1/CLCN2/TTYH3/GABRQ/ANO9/P2RY6/KCNK1/GABRA5/SLC11A1/SLC25A10/GABRA3/SLC34A3/TMC4/SLC1A1/CLIC3/SLC4A8/SLC1A4/ANO7/SLC12A5/SLC5A8/SLC5A5/TG/SLC26A9/P2RX5/CLIC6/GABRA1/SLC12A3/GABRG2/WNK4/SLC34A1/SLC17A8/SLC4A10/DCD/SLC12A1/BSND/GABRR3/CA7/GLRA1/CA2/GLRA2/P2RY4/SLC17A4",47
"GO:0017156","calcium-ion regulated exocytosis","24/2639","66/18805",0.363636363636364,2.59120190154673,5.23199813397402,4.84028270403849e-06,0.0003161568908473,0.000280368304327772,"CDK5/SYT13/STXBP2/UNC13A/SYT5/STX1A/HYAL3/RAB3A/CADPS/SYT1/CBARP/CDK5R2/SYT17/SYT7/DOC2A/RIMS2/ZP4/SYT9/RIMS1/BAIAP3/SCIN/SYT4/SNAP25/SYT10",24
"GO:0051383","kinetochore organization","12/2639","21/18805",0.571428571428571,4.07188870243057,5.69068587716546,4.8631299978202e-06,0.0003161568908473,0.000280368304327772,"NUF2/CENPF/DLGAP5/NDC80/CENPA/CENPE/CENPK/CENPX/SMC4/CENPH/KNTC1/CENPW",12
"GO:0031055","chromatin remodeling at centromere","8/2639","10/18805",0.8,5.7006441834028,6.00730583274041,5.14371290308546e-06,0.000327206511125307,0.000290167120644911,"HJURP/CENPA/OIP5/CENPI/MIS18A/CENPP/CENPN/CENPW",8
"GO:0034080","CENP-A containing chromatin assembly","8/2639","10/18805",0.8,5.7006441834028,6.00730583274041,5.14371290308546e-06,0.000327206511125307,0.000290167120644911,"HJURP/CENPA/OIP5/CENPI/MIS18A/CENPP/CENPN/CENPW",8
"GO:1990573","potassium ion import across plasma membrane","19/2639","46/18805",0.41304347826087,2.94326737730036,5.33150920380969,5.4027217711982e-06,0.000340026617004346,0.000301536005684791,"HCN2/SLC12A8/KCNJ3/KCNJ10/ATP1A3/KCNJ6/KCNK9/KCNH2/SLC12A5/KCNJ11/KCNJ4/SLC12A3/KCNK5/ATP1A4/HCN4/SLC12A1/KCNJ18/ATP4B/KCNJ13",19
"GO:0002065","columnar/cuboidal epithelial cell differentiation","35/2639","116/18805",0.301724137931034,2.15002743986097,5.01981479870066,5.55952919385463e-06,0.000344169652014729,0.000305210054026797,"CCDC78/PLK4/FOXJ1/NKX3-2/LEF1/PTK6/TYMS/CLCN2/ASCL1/INSM1/EMX1/SOX11/CDH2/MCIDAS/NKX2-2/GATA5/CCNO/GATA4/RARA/FOXA1/PYY/SPDEF/DLX3/ROS1/XBP1/OTP/POU3F2/DSPP/VAX1/DEUP1/WDR72/ONECUT1/LHX3/CDX2/NPY",35
"GO:0016079","synaptic vesicle exocytosis","32/2639","102/18805",0.313725490196078,2.23554673858934,5.05530260075985,5.58490307528971e-06,0.000344169652014729,0.000305210054026797,"SYNGR3/CDK5/SYT13/STXBP2/UNC13A/SYT5/STX1A/RAB3A/RIMS4/CADPS/CPLX2/SYT1/PPFIA3/SCRIB/SYN1/PRRT2/SLC4A8/SYT7/DOC2A/RIMS2/BRSK1/SYT9/SYP/CSPG5/RIMS1/SNPH/SYT4/PRKCG/WNT7A/CPLX4/SNAP25/P2RY4",32
"GO:0060078","regulation of postsynaptic membrane potential","42/2639","150/18805",0.28,1.99522546419098,4.94439332531076,5.71232640847798e-06,0.000346678639003855,0.000307435026653004,"GABRD/CHRNA6/CDK5/MAPK8IP2/CHRNA9/INSYN2A/GRIN2D/STX1A/RGS4/KCNK1/GABRA5/GABRA3/NTSR1/DRD4/SLC8A2/NETO1/GRIA2/SEZ6/RIMS2/HTR3A/P2RX5/ABAT/GRIN2C/GRIK4/GRIN1/CHRNA5/INSYN1/GABRA1/RIMS1/CHRNB4/CELF4/ADORA2A/GABRG2/GRIN3B/CHRNA4/P2RX2/GRM5/WNT7A/CHRNB3/GLRA1/GLRA2/HTR3B",42
"GO:0021537","telencephalon development","67/2639","280/18805",0.239285714285714,1.7051033941428,4.80281923976844,5.74281721135527e-06,0.000346678639003855,0.000307435026653004,"INHBA/WDR62/ASPM/KIF14/EZH2/TACC3/SCT/H2AX/CDK5/MBOAT7/LHX2/CNTNAP2/EFNA2/LEF1/PLXNA3/BAX/HPRT1/ASCL1/EMX1/IGF2BP1/SLC2A1/SLC7A11/DPCD/SEMA7A/CDH2/CDK5R1/LHX1/SRD5A2/LRP8/PAX6/TNR/DLX5/RARA/RTN4R/MDK/TH/CDK5R2/SIX3/ROBO2/CXCR4/COL3A1/ARHGAP11B/EPHB2/DRAXIN/FOXG1/H2AJ/ZIC1/PAX5/SLC1A2/DMRTA2/NEFL/SHH/DLX2/POU3F2/HTR6/EOMES/ARX/ZIC3/TBR1/FEZF1/LHX5/DLX1/KCNC1/SLC32A1/FOXB1/NEUROD1/NPY",67
"GO:0007409","axonogenesis","99/2639","459/18805",0.215686274509804,1.53693838278017,4.70547670488048,5.94630642270496e-06,0.000355336856532551,0.000315113144186725,"FN1/UNC5B/ARTN/ACTL8/CDK5/IGSF9/LHX2/KIFC2/STMN1/CELSR3/METRN/TUBB3/EFNA2/BMPR1B/GBX2/PLXNA3/LIMK1/NELL2/CRABP2/RET/SPP1/EDN2/PARD6B/CDH11/EFNA3/RAB3A/BRSK2/APLP1/EPHA8/SEMA7A/NKX6-1/SEMA3F/EFNA1/EFNA4/CDK5R1/LHX1/GATA3/RAC3/WNT7B/PAX6/TRIM46/FOXD1/EVL/TNR/DLX5/RTN4R/UNC5A/KIAA0319/CYFIP2/EPHA10/ERBB2/CDK5R2/PLA2G10/ROBO2/FSTL4/DPYSL5/PAX2/SLITRK6/EPHB2/PAK1/DRAXIN/LHX9/NEFH/NTNG1/BRSK1/MT3/FOXG1/POTEI/CNTN5/ISL2/NEFL/SHH/CTNNA2/POU3F2/POU4F1/NDP/POTEJ/SLIT1/VAX2/VAX1/ARX/CCKAR/MAG/NRCAM/TBR1/FEZF1/POU4F3/POTEE/CCK/LHX3/EVX1/WNT7A/DRGX/POTEF/SNAP25/BARHL2/FOXB1/SLITRK1/OTX2",99
"GO:0050909","sensory perception of taste","24/2639","67/18805",0.358208955223881,2.55252724629976,5.14349762705085,6.54503705235202e-06,0.000387204392017146,0.000343373312304447,"CST1/CST4/CST2/GNG13/LEF1/TAS1R3/CALHM1/ASIC3/LCN1/GNAT1/CALHM3/LPO/ASIC2/P2RX2/TAS2R13/TAS2R30/RTP3/GNAT3/TAS2R46/TAS2R1/TAS2R50/TAS2R38/TAS2R40/TAS2R43",24
"GO:0035082","axoneme assembly","32/2639","103/18805",0.310679611650485,2.21384240132148,4.99091782298476,7.02256998054979e-06,0.000411341821831016,0.000364778413580617,"PIERCE1/NEURL1/FOXJ1/ZMYND10/SPAG1/SPEF1/CFAP157/DNAAF3/DNAAF8/CFAP47/LRRC61/RSPH1/ODAD3/DRC7/DNAH8/ODAD1/DNAAF11/CFAP65/SPAG6/LRGUK/DNAI1/CFAP57/DNAAF6/PLA2G3/RP1/CFAP74/CFAP73/HOATZ/DNAI2/PDCL2/ODAD2/TTLL8",32
"GO:0046879","hormone secretion","74/2639","320/18805",0.23125,1.64784245926487,4.72256777019562,7.14336457719718e-06,0.000414315145477437,0.000367415160503104,"INHBA/BMP8A/TFR2/SCT/VGF/CGA/SLC25A22/GPR68/ILDR2/PASK/TOR2A/KDM5B/UQCC2/SLC30A8/STX1A/VAMP8/SPP1/RAB3A/BRSK2/NKX6-1/SOX11/KCNK9/KISS1/GATA3/IL11/TRH/FOXD1/PTPRN/UCN/ILDR1/F2RL2/TCIRG1/SREBF1/CHGA/GAL/INHA/CARTPT/OSM/TRPM5/SYT7/RIMS2/ABAT/KCNJ11/GDF9/F2/IFNG/MYB/RAB11FIP1/AGT/PTPRN2/BLK/PDX1/PLA2G3/HTR1A/BAIAP3/CCKAR/WNK4/SSTR5/C1QTNF12/RETN/GHRH/ABCA12/GHSR/GIP/KCNK16/HTR2C/FGB/UCN3/FGG/SNAP25/NEUROD1/OPRK1/MTNR1B/FOXA2",74
"GO:0007131","reciprocal meiotic recombination","22/2639","59/18805",0.372881355932203,2.65707991599283,5.15061018449639,7.44498088943742e-06,0.00042350487444146,0.000375564623005629,"TOP2A/RAD51/TRIP13/RAD54L/EME1/RAD51AP1/RAD54B/BRIP1/FANCD2/RMI1/CENPX/HSF2BP/EME2/TEX19/CENPS/SYCE3/RAD21/TEX11/MND1/REC8/SHOC1/MAJIN",22
"GO:0140527","reciprocal homologous recombination","22/2639","59/18805",0.372881355932203,2.65707991599283,5.15061018449639,7.44498088943742e-06,0.00042350487444146,0.000375564623005629,"TOP2A/RAD51/TRIP13/RAD54L/EME1/RAD51AP1/RAD54B/BRIP1/FANCD2/RMI1/CENPX/HSF2BP/EME2/TEX19/CENPS/SYCE3/RAD21/TEX11/MND1/REC8/SHOC1/MAJIN",22
"GO:0048663","neuron fate commitment","25/2639","72/18805",0.347222222222222,2.47423792682413,5.06376672517051,8.00807682185353e-06,0.000451197928362719,0.000400122855941033,"ESRP1/ASCL1/MNX1/HOXC10/PAX6/NKX2-2/FOXA1/FOXG1/ISL2/DMRTA2/TLX3/SHH/DLX2/POU3F2/POU4F1/EPOP/TBR1/OLIG2/DLX1/OLIG1/LHX3/IHH/FOXN4/MYT1L/OLIG3",25
"GO:1905820","positive regulation of chromosome separation","15/2639","32/18805",0.46875,3.34022120121258,5.35313982934768,8.21250161607965e-06,0.000458350561893653,0.000406465819806762,"UBE2C/DLGAP5/SKA1/CDCA8/SKA3/BIRC5/CDC20/NCAPG/NCAPH/AURKB/ESPL1/MAPK15/SMC4/NCAPG2/ANAPC11",15
"GO:0021536","diencephalon development","27/2639","81/18805",0.333333333333333,2.37526840975117,5.01157448637832,8.45574626115803e-06,0.000467515840009448,0.000414593599268191,"PITX1/CNTNAP2/GBX2/PLXNA3/BAX/OTX1/PCSK1/SRD5A2/PAX6/SIX3/SOX2/OTP/SHH/POU3F2/POU4F1/PRDM13/ARX/RAX/GHRH/OLIG2/SOX3/LHX3/KCNC1/PROP1/FOXB1/KCNC2/NHLH2",27
"GO:0046883","regulation of hormone secretion","63/2639","262/18805",0.240458015267176,1.71345698260676,4.69863780197601,9.12395948571108e-06,0.000499790225161729,0.000443214562151891,"INHBA/BMP8A/TFR2/SCT/SLC25A22/GPR68/PASK/KDM5B/UQCC2/SLC30A8/STX1A/VAMP8/SPP1/BRSK2/NKX6-1/SOX11/KCNK9/KISS1/IL11/TRH/UCN/ILDR1/F2RL2/TCIRG1/SREBF1/CHGA/GAL/INHA/CARTPT/OSM/TRPM5/SYT7/ABAT/KCNJ11/GDF9/F2/IFNG/MYB/RAB11FIP1/AGT/BLK/PDX1/PLA2G3/HTR1A/BAIAP3/CCKAR/SSTR5/C1QTNF12/RETN/GHRH/ABCA12/GHSR/GIP/KCNK16/HTR2C/FGB/UCN3/FGG/SNAP25/NEUROD1/OPRK1/MTNR1B/FOXA2",63
"GO:0060080","inhibitory postsynaptic potential","10/2639","16/18805",0.625,4.45362826828344,5.5837668707993,1.03645552759252e-05,0.000562538614792417,0.000498859908210634,"INSYN2A/NTSR1/DRD4/RIMS2/ABAT/INSYN1/RIMS1/ADORA2A/CHRNA4/GLRA1",10
"GO:0071805","potassium ion transmembrane transport","54/2639","216/18805",0.25,1.78145130731338,4.66706998142021,1.19785909565353e-05,0.000644230400898751,0.000571304280644705,"SLC24A2/HCN2/SLC12A8/KCNJ3/KCNF1/KCNG3/HPN/KCNJ10/KCNK15/ATP1A3/KCNH1/KCNK6/KCNE4/RGS4/KCNJ6/KCNK9/KCNK1/KCNH2/GAL/KCNH6/SLC12A5/TRPM5/KCNS3/CACNA1D/KCNG1/KCNJ11/KCNG2/KCNQ3/GALR2/RGS7/SLC24A5/LRRC26/KCNJ4/SLC12A3/WNK4/KCNK5/ATP1A4/FXYD4/KCNK10/SLC9C1/HCN4/SLC12A1/KCNC1/KCNJ18/KCNK16/ATP4B/DPP10/KCNQ2/SNAP25/OPRK1/LRRC52/KCNC2/KCNV1/KCNJ13",54
"GO:0048706","embryonic skeletal system development","38/2639","135/18805",0.281481481481481,2.00578221267876,4.73851440529721,1.36657889721878e-05,0.000728349617652818,0.000645901301445081,"COL11A1/FLVCR1/HOXC11/COL1A1/NKX3-2/SULF1/SIX4/SCX/SLC39A1/CHST11/SOX11/HOXB9/MMP14/SIX2/LHX1/DLX4/RUNX2/DLX5/COL2A1/SLC2A10/PCGF2/SULF2/HOXC4/MYCN/DLX3/HOXB5/HOXB2/HOXB6/PAX5/HOXB1/SHH/DLX2/DLX6/TBX1/HOXA11/DLX1/ALX3/IHH",38
"GO:0003341","cilium movement","62/2639","260/18805",0.238461538461538,1.69923047774507,4.58708865825143,1.4123221372161e-05,0.000746008728908078,0.000661561422169649,"CFAP45/DNAH14/PIERCE1/NEURL1/RIBC2/ZMYND10/NHERF1/SPEF1/CFAP157/ARMC3/CFAP47/CELF3/SORD/DPCD/CATSPER1/ODAD3/TUBA3E/TEKT5/CAMSAP3/CFAP276/CFAP141/CFAP90/DRC7/ENKUR/RNASE10/DNAH8/RIBC1/ROPN1L/ODAD1/DNAAF11/CFAP144/CFAP65/DNAH11/SPAG6/PGK2/NME8/TACR3/DNAI1/CFAP57/CWH43/DNAAF6/DNAH3/TTLL9/TEKT1/CFAP221/CFAP77/PLA2G3/CFAP107/TEKT4/ATP1A4/CFAP73/CIMIP2C/SLC9C1/HOATZ/DNAI2/GAPDHS/PDCL2/ODAD2/SEMG2/TEX101/SPMIP9/TTLL8",62
